class,mean_hue,mean_saturation,mean_value,bright_ratio
clothes,46.36049107142857,68.74073262117346,179.83450255102042,0.4719786352040816
clothes,66.18078364158163,37.78902264030612,150.8133769132653,0.1299625318877551
clothes,53.6520846619898,26.085419323979593,154.4326171875,0.5386240433673469
clothes,51.81845902423469,105.2309869260204,149.4197624362245,0.3178212691326531
clothes,15.378607302295919,9.64500956632653,123.66824776785714,0.25673628826530615
clothes,47.429807079081634,93.21012037627551,147.60016741071428,0.253726881377551
clothes,90.95149075255102,69.38223453443878,122.83227040816327,0.4100964604591837
clothes,62.4270169005102,44.681919642857146,128.67508370535714,0.19931839923469388
clothes,66.95442044005102,59.36298230229592,150.9036790497449,0.3125
clothes,10.773178411989797,86.27012914540816,192.28059231505102,0.3108458227040816
clothes,35.1432955994898,71.37213010204081,165.96875,0.16278698979591838
clothes,61.23481345663265,48.26263552295919,160.4169323979592,0.13243383290816327
clothes,37.26108099489796,133.90457589285714,138.91954320790816,0.016183035714285716
clothes,39.33061623086735,134.3156887755102,157.18361367984693,0.47084263392857145
clothes,31.677455357142858,25.427295918367346,134.01355229591837,0.1429169323979592
clothes,17.873246173469386,116.74535634566327,133.54241071428572,0.18317522321428573
clothes,23.940708705357142,27.021982621173468,71.2583306760204,0.10760124362244898
clothes,80.04827008928571,28.825354751275512,139.94630899234693,0.1778938137755102
clothes,70.03948102678571,53.207350127551024,146.203125,0.13121811224489796
clothes,46.216876594387756,79.9691087372449,160.58898676658163,0.08374521683673469
clothes,29.201929209183675,28.155492665816325,142.42221380739795,0.12364477040816327
clothes,73.96825175382654,37.14492984693877,160.87332589285714,0.011300223214285714
clothes,40.9782565369898,91.57122927295919,152.03641183035714,0.018355389030612245
clothes,44.080397002551024,119.58045679209184,172.25037866709184,0.36746651785714285
clothes,108.63548309948979,117.92325015943878,152.9271165497449,0.3529575892857143
clothes,62.45232780612245,61.105050223214285,168.03748804209184,0.31662547831632654
clothes,57.15053013392857,54.68885522959184,160.95846619897958,0.24970105229591838
clothes,129.64943399234693,189.03244579081633,199.16141183035714,0.592155612244898
clothes,73.72343351403062,61.63657924107143,123.04793128188776,0.22572544642857142
clothes,107.96880978954081,58.71568080357143,173.38498485331633,0.13628029336734693
clothes,33.06269929846939,89.74196827168367,122.0005181760204,0.00528140943877551
clothes,29.551957110969386,66.16926419005102,164.07655054209184,0.19114716198979592
clothes,86.71081792091837,92.64582669005102,198.1334901147959,0.5240154655612245
clothes,78.19395727040816,87.20994100765306,149.86047114158163,0.22285554846938777
clothes,118.2608418367347,111.34303252551021,160.77995455994898,0.1106704400510204
clothes,30.49872448979592,106.88265306122449,148.9854113520408,0.07981903698979592
clothes,65.4360052614796,52.108816964285715,141.8876355229592,0.07740752551020408
clothes,152.6670519770408,122.31819993622449,160.9456114477041,0.20244738520408162
clothes,62.64999202806123,64.12272799744898,173.46878985969389,0.3682437818877551
clothes,57.779715401785715,59.60843829719388,149.55574378188774,0.2835220025510204
clothes,49.59086017219388,29.775111607142858,153.23869977678572,0.1856265943877551
clothes,41.2844387755102,81.32368064413265,99.0333027742347,0.012057557397959183
clothes,66.41519850127551,72.3277662627551,69.48590959821429,0.19666772959183673
clothes,59.065349968112244,36.378587372448976,134.81742267219389,0.34078045280612246
clothes,67.09843351403062,40.05634167729592,129.3182597257653,0.2015106823979592
clothes,47.68080357142857,14.575454400510203,168.08529974489795,0.4964126275510204
clothes,79.00183354591837,55.815210459183675,183.88811383928572,0.24386160714285715
clothes,76.22502790178571,91.2674784757653,163.7890027104592,0.28182796556122447
clothes,41.775171396683675,108.46508290816327,191.90601084183675,0.47749920280612246
clothes,141.63801419005102,85.25936702806122,198.1520448022959,0.5508609693877551
clothes,50.980588329081634,40.55404974489796,166.4590840242347,0.25996492346938777
clothes,18.259665975765305,70.51034359056122,126.79067681760205,0.099609375
clothes,104.02483258928571,29.42775430484694,186.61662946428572,0.3858219068877551
clothes,19.1920240752551,14.04444355867347,131.80245535714286,0.20033482142857142
clothes,19.434390943877553,82.06130420918367,141.48280054209184,0.2037029655612245
clothes,25.4622727997449,56.60455197704081,166.02877869897958,0.15220424107142858
clothes,57.80986926020408,70.03571428571429,145.7189492984694,0.11144770408163265
clothes,60.97821667729592,45.87157206632653,145.13819355867346,0.4350087691326531
clothes,19.337511957908163,48.13223453443877,153.67990672831633,0.02766262755102041
clothes,64.0415338010204,30.234594228316325,144.3399035395408,0.465640943877551
clothes,58.64351482780612,40.50821109693877,166.51016422193877,0.37733179209183676
clothes,58.179567920918366,79.52993463010205,161.40431680484693,0.3863002232142857
clothes,42.173608896683675,40.43072385204081,161.58123405612244,0.11094945790816327
clothes,39.33500079719388,40.740453603316325,149.73547114158163,0.07220583545918367
clothes,127.73467394770408,156.58227040816325,142.12996253188774,0.25858976403061223
clothes,80.81022799744898,80.90714684311224,156.13253348214286,0.17902981505102042
clothes,126.30554448341837,133.94519292091837,151.8469387755102,0.2897401147959184
clothes,75.98913823341837,35.38177614795919,183.6515664859694,0.38416772959183676
clothes,77.35505022321429,7.217474489795919,172.49936224489795,0.3706552933673469
clothes,45.77154416454081,97.79037786989795,169.26046316964286,0.061025191326530615
clothes,70.56419403698979,42.708904655612244,124.5997090242347,0.1319156568877551
clothes,57.37254862882653,108.36186623086735,158.48718510841837,0.4370216836734694
clothes,18.53740832270408,64.8373724489796,132.3268494897959,0.0
clothes,49.62103396045919,35.391481983418366,137.1174465880102,0.12794961734693877
clothes,13.438616071428571,78.65142697704081,156.3650350765306,0.0
clothes,28.817522321428573,35.788105867346935,163.7233737244898,0.3832310267857143
clothes,89.43650350765306,128.63418765943877,109.48413584183673,0.1910076530612245
clothes,29.817303093112244,19.783721301020407,152.61473612882654,0.4892578125
clothes,161.2626355229592,85.85461176658163,148.77287946428572,0.35459183673469385
clothes,14.437041613520408,115.69513313137755,126.23712531887755,0.2225964604591837
clothes,60.35024713010204,55.757892219387756,144.1711973852041,0.051658163265306124
clothes,51.268773915816325,141.21655771683675,151.52762276785714,0.0301937181122449
clothes,116.61348054846938,116.51434948979592,196.99457908163265,0.5836057079081632
clothes,63.755978954081634,97.18397241709184,134.24705038265307,0.0895248724489796
clothes,81.77391581632654,68.64556760204081,124.27905771683673,0.10799984056122448
clothes,75.4662786989796,43.0715481505102,127.72710060586735,0.272281568877551
clothes,85.18484933035714,58.43767936862245,145.5803770727041,0.007692920918367347
clothes,13.48373724489796,70.16988201530613,160.50643734056123,0.3332669005102041
clothes,49.459303252551024,115.5375677614796,135.7911152742347,0.1591198979591837
clothes,63.596898915816325,63.68496890943877,155.9998007015306,0.15300143494897958
clothes,19.019132653061224,56.60638552295919,145.93937340561226,0.5019132653061225
clothes,67.65646922831633,112.90880102040816,166.03718909438774,0.21366788903061223
clothes,78.66412228954081,36.00079719387755,146.80357142857142,0.3174625318877551
clothes,52.58715322066327,68.16667330994898,167.58787069515307,0.40848214285714285
clothes,79.93748007015306,42.09476642219388,121.04129464285714,0.23365752551020408
clothes,12.92902981505102,103.5960618622449,162.8633808992347,0.1106704400510204
clothes,40.30422911352041,159.89744100765307,145.25484295280611,0.1038345025510204
clothes,27.575394610969386,77.62344547193878,127.66041533801021,0.05721859056122449
clothes,71.80155851403062,20.413624043367346,140.2867506377551,0.48018973214285715
clothes,26.997448979591837,117.45119180484694,141.7176139987245,0.3448860012755102
clothes,13.851462850765307,38.225665656887756,174.79547991071428,0.3736049107142857
clothes,83.58970424107143,93.02098612882654,128.12336575255102,0.3356385522959184
clothes,82.98481345663265,99.02459343112245,149.3205117984694,0.09297273596938775
clothes,56.619838169642854,80.20350366709184,132.49838568239795,0.05819515306122449
clothes,15.06086575255102,110.84111926020408,137.13103874362244,0.29821029974489793
clothes,123.39548788265306,106.10889668367346,161.01893335459184,0.3211694834183674
clothes,30.922253667091837,77.31014827806122,143.38596141581633,0.001833545918367347
clothes,74.09793526785714,56.283282844387756,123.85758131377551,0.09944993622448979
clothes,57.002849968112244,59.084004304846935,171.4280931122449,0.15864158163265307
clothes,79.5169602997449,49.00912786989796,123.28758769132654,0.026307397959183673
clothes,69.3745416135204,30.518375318877553,148.9903340242347,0.16663345025510204
clothes,80.10584741709184,30.578543526785715,157.60152264030611,0.06576849489795919
clothes,85.4586256377551,69.97827646683673,102.28828523596938,0.09173708545918367
clothes,19.853356186224488,15.440808354591837,113.6733697385204,0.09917091836734694
clothes,49.42275191326531,107.75835060586735,178.60981345663265,0.5394610969387755
clothes,66.69897959183673,42.14604591836735,79.32746731505102,0.07505580357142858
clothes,90.84921077806122,67.4297871492347,143.0195910395408,0.2020687181122449
clothes,67.44212372448979,144.5487683354592,151.22624362244898,0.03860411352040816
clothes,17.133609693877553,40.5107421875,190.44491390306123,0.5186742665816326
clothes,142.64811862244898,103.25408561862245,164.61471619897958,0.2259845344387755
clothes,115.63960857780613,118.77232142857143,176.09733737244898,0.14871651785714285
clothes,50.906030771683675,37.282844387755105,150.9778380102041,0.2530891262755102
clothes,47.606026785714285,31.143793845663264,153.0460977359694,0.2061144770408163
clothes,130.93712133290816,107.04727359693878,143.6759805484694,0.046376753826530615
clothes,52.56594786352041,79.30476721938776,152.49338329081633,0.10495057397959184
clothes,60.85317681760204,152.89255819515307,108.90800382653062,0.18415178571428573
clothes,48.87436224489796,105.42506377551021,166.82726801658163,0.30293367346938777
clothes,53.42193478954081,92.31014827806122,172.83456234056123,0.3214086415816326
clothes,24.235630580357142,9.853954081632653,145.51022401147958,0.006018813775510204
clothes,48.49561543367347,39.110231983418366,173.70619419642858,0.06204161352040816
clothes,56.57798549107143,112.4369818239796,154.48198341836735,0.2850366709183674
clothes,45.912468112244895,137.6365194515306,144.25436463647958,0.08826929209183673
clothes,33.39164142219388,30.570571588010203,139.3095105229592,0.21374760841836735
clothes,53.24003507653061,86.16866629464286,143.20856584821428,0.057537468112244895
clothes,45.121412627551024,95.1323541135204,207.8377909757653,0.6729512117346939
clothes,103.19108737244898,101.28069196428571,187.4910116390306,0.42313058035714285
clothes,53.524732940051024,103.81072624362245,145.7400350765306,0.18508848852040816
clothes,43.710857780612244,73.47299505739795,176.02301897321428,0.27560985331632654
clothes,27.275609853316325,22.68295599489796,110.93311543367346,0.3202527104591837
clothes,18.799047353316325,60.213887117346935,159.36547353316325,0.4760841836734694
clothes,51.552076690051024,60.72219786352041,100.34877232142857,0.07985889668367346
clothes,139.70360331632654,115.29789142219387,178.0456991390306,0.352359693877551
clothes,57.378587372448976,76.02556999362245,151.49308434311226,0.0797592474489796
clothes,25.92709661989796,47.638651945153065,156.69188456632654,0.026606345663265307
clothes,39.7734375,106.5997090242347,159.2473692602041,0.13960857780612246
clothes,14.0576171875,108.78475765306122,135.24037388392858,0.10118383290816327
clothes,52.1809231505102,36.534737723214285,148.5110411352041,0.11059072066326531
clothes,38.51092155612245,59.00643734056123,137.2724609375,0.027363679846938774
clothes,13.790915975765307,78.59279336734694,159.93887515943877,0.16798867984693877
clothes,79.21141581632654,28.797373246173468,124.89301658163265,0.22219786352040816
clothes,149.63550302933675,118.02606823979592,185.80133928571428,0.2276985012755102
clothes,50.23788265306123,92.34285315688776,144.8263711734694,0.0007374043367346938
clothes,98.55261479591837,73.54418447066327,164.72987085459184,0.011798469387755101
clothes,69.2860331632653,137.27824059311226,157.30492665816325,0.1766980229591837
clothes,100.26791693239795,63.295679209183675,124.28220663265306,0.037428252551020405
clothes,19.619319993622447,112.95928332270408,160.5988919005102,0.0061782525510204085
clothes,74.41968271683673,24.411969866071427,159.04520089285714,0.4651626275510204
clothes,13.706453284438776,115.50579958545919,129.7273796237245,0.24467873086734693
clothes,68.7704081632653,111.13345025510205,143.0687181122449,0.16709183673469388
clothes,33.06690449617347,51.51592394770408,147.4660794005102,0.05040258290816327
clothes,78.56987404336735,127.60965401785714,91.1395487882653,0.0
clothes,62.59552375637755,40.147540656887756,132.21167490433675,0.3737643494897959
clothes,77.9434590242347,117.27118542729592,126.67380819515306,0.04627710459183673
clothes,71.3012994260204,71.2720025510204,138.6729113520408,0.1710578762755102
clothes,58.42627949617347,47.47379225127551,149.41994180484693,0.30564413265306123
clothes,78.8285833864796,43.14066485969388,166.1886360012755,0.39839764030612246
clothes,63.070232780612244,57.84448740433673,118.82208625637755,0.11134805484693877
clothes,56.15365911989796,75.25360730229592,174.19754464285714,0.5329838966836735
clothes,51.98993542729592,57.69234295280612,143.04639668367346,0.334781568877551
clothes,86.62567761479592,34.55444834183673,166.0914979272959,0.027642697704081634
clothes,18.696886957908163,12.845105229591837,107.05070153061224,0.14766023596938777
clothes,13.674286511479592,73.61587213010205,166.47797751913265,0.012575733418367346
clothes,69.35985331632654,63.24256616709184,184.4189453125,0.5671237244897959
clothes,84.74868463010205,72.08543925382654,131.580078125,0.0007573341836734694
clothes,59.82188695790816,55.81395487882653,158.12390385841837,0.029994419642857144
clothes,79.54179288903062,6.472058354591836,133.34522480867346,0.004464285714285714
clothes,76.89604591836735,33.21303013392857,132.31094547193877,0.024075255102040817
clothes,59.62250876913265,53.995396205357146,152.70669244260205,0.24541613520408162
clothes,59.01773756377551,72.73750398596938,96.3212890625,1.992984693877551e-05
clothes,43.12537866709184,121.36146763392857,139.39696269132654,0.29587850765306123
clothes,57.00213249362245,126.1866230867347,143.23963647959184,0.269351881377551
clothes,81.81329719387755,66.78820551658163,136.9082629145408,0.4873644770408163
clothes,75.18845663265306,92.73451450892857,116.27433434311224,0.07122927295918367
clothes,59.11874202806123,37.35355548469388,126.30658083545919,0.021105707908163265
clothes,102.39166135204081,58.019172512755105,122.74099170918367,0.08685427295918367
clothes,55.47672193877551,21.50356744260204,138.1301419005102,0.0001793686224489796
clothes,54.42486447704081,123.63436702806122,134.5612643494898,0.31588807397959184
clothes,55.26434948979592,57.1103515625,155.02315848214286,0.24485809948979592
clothes,56.24647241709184,115.5600286989796,168.52961575255102,0.5215043048469388
clothes,21.115194515306122,76.01739875637755,131.55153858418367,0.1259765625
clothes,66.552734375,31.00747369260204,193.13374920280611,0.46603954081632654
clothes,29.91533801020408,73.4612962372449,143.66661352040816,0.051478794642857144
clothes,79.64020647321429,87.16487962372449,156.84396922831633,0.11587213010204081
clothes,8.980090082908163,131.0398796237245,156.25296954719389,0.49623325892857145
clothes,64.21023995535714,56.77959582270408,123.32395966198979,0.14536830357142858
clothes,75.45459980867346,89.91230867346938,117.18275669642857,0.1982421875
clothes,24.246851084183675,9.099509725765307,160.87095424107142,0.29872847576530615
clothes,88.61662946428571,47.10186144770408,127.86365991709184,0.18409199617346939
clothes,17.31638632015306,46.9352877869898,155.94893973214286,0.1416015625
clothes,72.71291055484694,43.87729193239796,146.2442402742347,0.3004623724489796
clothes,101.47580516581633,106.54948580994898,160.4830397002551,0.44333944515306123
clothes,53.853236607142854,69.46330915178571,164.70539700255102,0.27421476403061223
clothes,43.1784518494898,22.127052774234695,144.65824298469389,0.09943000637755102
clothes,65.97803730867346,96.29029815051021,134.6047911352041,0.2689931441326531
clothes,83.17938855229592,180.1471619897959,195.64855707908163,0.5596898915816326
clothes,110.93096301020408,97.89578683035714,148.33041693239795,0.0343391262755102
clothes,52.11246412627551,23.218331473214285,152.27911750637756,0.20475924744897958
clothes,69.48945711096938,27.656349649234695,131.10744180484693,0.03830516581632653
clothes,41.16820790816327,47.53740832270408,131.9879823022959,0.09002311862244898
clothes,15.565987723214286,14.365792410714286,119.43255739795919,0.18708147321428573
clothes,111.37794961734694,26.86264349489796,121.48028938137755,0.08183195153061225
clothes,47.30502630739796,58.76480787627551,174.29940609056123,0.6160714285714286
clothes,60.37533880739796,58.882892219387756,126.97419084821429,0.19901945153061223
clothes,70.06841916454081,30.72817681760204,102.21645806760205,0.12868702168367346
clothes,50.11836336096939,126.39166135204081,176.93468989158163,0.2989477040816326
clothes,11.661491549744898,47.78380102040816,177.80389030612244,0.11888153698979592
clothes,60.109056122448976,63.32808514030612,139.40854193239795,0.4041772959183674
clothes,96.58292809311224,115.4525071747449,160.04611766581633,0.29689492984693877
clothes,63.53629225127551,78.80590322066327,177.5509406887755,0.3286830357142857
clothes,60.720045440051024,110.85811941964286,193.83645567602042,0.4539819834183674
clothes,75.52186304209184,37.47036431760204,115.17843191964286,0.30863360969387754
clothes,70.32433832908163,35.86122847576531,145.46548150510205,0.41175063775510207
clothes,102.18769929846938,136.80925143494898,157.8829121492347,0.3751594387755102
clothes,98.15565210459184,64.4087213010204,109.59693877551021,0.353515625
clothes,96.93470982142857,88.93732063137755,187.83898676658163,0.21221301020408162
clothes,21.560427295918366,50.84564333545919,163.14467075892858,0.1517059948979592
clothes,87.87125318877551,47.35903619260204,172.587890625,0.18805803571428573
clothes,24.197763871173468,18.081632653061224,121.84382971938776,0.34542410714285715
clothes,126.92510363520408,112.70165019132654,194.95346380739795,0.5049027423469388
clothes,54.21340880102041,57.98511240433673,147.0305325255102,0.17867107780612246
clothes,104.7387994260204,35.38667889030612,167.29197225765307,0.13020169005102042
clothes,127.6729512117347,109.43309550382654,142.34701849489795,0.14124282525510204
clothes,67.06032764668367,72.96512276785714,117.83348612882654,0.06293845663265306
clothes,103.33342633928571,126.88618064413265,136.98979591836735,0.40126753826530615
clothes,34.87647480867347,15.10594706632653,132.814453125,0.19363839285714285
clothes,97.28250558035714,44.79017857142857,86.44399713010205,0.24107142857142858
clothes,13.680743781887756,68.35054607780613,134.96968670280611,0.14903539540816327
clothes,27.894770408163264,11.935128348214286,147.6534199617347,0.022122130102040817
clothes,45.59323182397959,47.184211575255105,171.2167370854592,0.5476323341836735
clothes,25.805923150510203,24.862344547193878,134.95766900510205,0.13462611607142858
clothes,71.46964684311224,12.660136320153061,145.23678651147958,0.00031887755102040814
clothes,130.7752909757653,145.95222815688774,160.76759805484693,0.11041135204081633
clothes,32.42476482780612,62.00482302295919,153.97004544005102,0.1786312181122449
clothes,82.34281329719387,66.92498405612245,72.52132493622449,0.11796476403061225
clothes,87.90909996811224,58.75581951530612,144.0607063137755,0.26640226403061223
clothes,103.05891262755102,106.96593989158163,163.01199776785714,0.0045041454081632655
clothes,71.1475605867347,71.20721061862245,140.38516422193877,0.2612205038265306
clothes,60.47871492346939,43.15664859693877,130.2919921875,0.27060746173469385
clothes,136.79984454719389,53.65551259566327,160.44250239158163,0.38321109693877553
clothes,58.70023517219388,67.56232063137755,182.19730548469389,0.4654017857142857
clothes,34.12830835459184,62.587870695153065,132.53507653061226,0.25705516581632654
clothes,63.77279974489796,72.0478515625,111.80787627551021,0.017717633928571428
clothes,19.553172831632654,9.531529017857142,116.9947584502551,0.2512954400510204
clothes,42.56829958545919,55.936204559948976,120.54741310586735,0.03358179209183673
clothes,85.69044961734694,95.29237085459184,149.53904257015307,0.00980548469387755
clothes,136.9114915497449,154.15485491071428,156.1491151147959,0.25550063775510207
clothes,18.967315051020407,9.696867028061224,110.24334343112245,0.22010522959183673
clothes,77.08047672193878,55.35271843112245,105.44152582908163,0.24264588647959184
clothes,53.09384964923469,92.61174665178571,143.80542490433675,0.16890545280612246
clothes,114.46645806760205,34.78940130739796,136.52401546556123,0.1256377551020408
clothes,59.864875637755105,27.872249681122447,150.6231066645408,0.13259327168367346
clothes,104.45256696428571,33.36641023596939,125.30570392219387,0.2477080676020408
clothes,42.12432238520408,127.43506855867346,133.4970703125,0.024852519132653062
clothes,100.28288424744898,118.4664381377551,151.24595424107142,0.45798788265306123
clothes,73.68584582270408,23.993084343112244,108.8780293367347,0.24135044642857142
clothes,33.23672672193877,100.85212053571429,149.77152423469389,0.09199617346938775
clothes,72.52895806760205,41.32991868622449,143.51143973214286,0.23660714285714285
clothes,57.958127391581634,60.311204559948976,126.02114556760205,0.22969148596938777
clothes,15.863141741071429,135.32033242984693,172.6002272002551,0.5174386160714286
clothes,78.53326291454081,51.481525031887756,149.75538105867346,0.29549984056122447
clothes,49.33637595663265,53.25091677295919,119.6749043367347,0.04452327806122449
clothes,36.57573341836735,29.832549426020407,164.73012994260205,0.43514827806122447
clothes,13.56202168367347,74.51369180484694,166.80831473214286,0.0005978954081632653
clothes,33.8625637755102,47.54667570153061,148.58803013392858,0.35387436224489793
clothes,23.199139030612244,132.36310188137756,146.89022640306123,0.5273238201530612
clothes,65.2686543367347,101.40664859693878,178.6824178890306,0.1558514030612245
clothes,68.01401068239795,58.76373166454081,181.8447863520408,0.4582469706632653
clothes,62.937779017857146,60.792610012755105,222.2120137117347,0.7373644770408163
clothes,58.26488759566327,73.14957350127551,116.6243821747449,0.19005102040816327
clothes,14.300562021683673,64.83143335459184,181.18124202806123,0.3345224808673469
clothes,42.75952646683673,58.61039142219388,121.65206473214286,0.0
clothes,64.47315449617346,89.6920240752551,148.39917490433675,0.28268494897959184
clothes,58.196647799744895,43.19439572704081,106.43953284438776,0.0002192283163265306
clothes,52.80596301020408,100.08609693877551,184.4269172512755,0.3938536352040816
clothes,140.9972696109694,113.71743463010205,172.04864875637756,0.20637356505102042
clothes,103.46261160714286,93.9272161989796,152.85132334183675,0.16025589923469388
clothes,59.19242267219388,27.666414221938776,105.87203045280613,0.0069355867346938774
clothes,22.966398278061224,8.391541772959183,156.19405691964286,0.0031489158163265306
clothes,72.46564094387755,91.86126833545919,86.84259406887755,0.10570790816326531
clothes,43.1696627869898,37.32354113520408,123.74053332270408,0.06829958545918367
clothes,56.105488679846935,28.724131058673468,163.564453125,0.2517139668367347
clothes,52.23345822704081,24.85353555484694,185.0739596619898,0.5360730229591837
clothes,77.69569116709184,55.783561862244895,150.16462053571428,0.02570950255102041
clothes,35.11577248086735,131.9405293367347,152.61808434311226,0.4443359375
clothes,64.7895806760204,29.051359215561224,145.79418447066325,0.3527981505102041
clothes,13.817821269132653,157.24758848852042,189.34952965561226,0.5206273915816326
clothes,42.01253587372449,69.34837372448979,144.00880899234693,0.27162388392857145
clothes,115.36146763392857,101.3248365752551,152.55871332908163,0.18923389668367346
clothes,61.16216916454081,37.059211575255105,131.96004065688774,0.35658482142857145
clothes,129.4041972257653,140.1555723852041,168.5759725765306,0.3178013392857143
clothes,29.962292729591837,60.0380859375,168.29211176658163,0.04434390943877551
clothes,29.054229113520407,47.92807318239796,103.84966916454081,0.03276466836734694
clothes,91.09097975127551,97.51540577168367,188.2549426020408,0.35909598214285715
clothes,73.52008928571429,60.9865872130102,167.11876195790816,0.21301020408163265
clothes,18.040278220663264,43.01797672193877,143.22108179209184,0.02409518494897959
clothes,69.56307796556122,79.65318080357143,160.50930723852042,0.0002192283163265306
clothes,130.48614875637756,118.81511080994898,164.11465640943877,0.27389588647959184
clothes,91.28216677295919,173.48294005102042,198.609375,0.5291772959183674
clothes,97.04974489795919,91.59532445790816,180.5230787627551,0.33597735969387754
clothes,87.09681919642857,37.70962213010204,140.42893016581633,0.24647241709183673
clothes,135.68686224489795,114.32266422193878,135.43977200255102,0.09080038265306123
clothes,37.871113679846935,127.0233378507653,107.44602997448979,0.07417889030612244
clothes,50.96837133290816,47.40286192602041,145.97267617984693,0.0960220025510204
clothes,55.338448660714285,110.03519610969387,175.5266661352041,0.3280452806122449
clothes,118.8974609375,141.04231106505102,166.48230229591837,0.09239477040816327
clothes,54.69517299107143,33.86011240433673,147.3243183992347,0.12531887755102042
clothes,75.40041055484694,83.82198660714286,149.42629942602042,0.43981186224489793
clothes,59.80227598852041,42.922831632653065,147.6700215242347,0.1503109056122449
clothes,10.132513552295919,157.40906010841837,101.5286790497449,0.019571109693877552
clothes,27.40300143494898,124.58771125637755,178.1980428890306,0.6167091836734694
clothes,15.077347735969388,155.88950892857142,166.3923190369898,0.40555245535714285
clothes,66.57214604591837,29.54035794005102,158.80480707908163,0.28260522959183676
clothes,27.385821906887756,114.8872369260204,198.53742825255102,0.5130739795918368
clothes,93.97716039540816,103.21241230867346,186.36764588647958,0.44355867346938777
clothes,107.97979113520408,119.7660833864796,150.64783960459184,0.3433314732142857
clothes,68.3745416135204,80.22259646045919,190.50851004464286,0.4575693558673469
clothes,45.61290258290816,100.88299186862245,171.7051379145408,0.256656568877551
clothes,65.74031409438776,61.225566007653065,136.2188097895408,0.1803252551020408
clothes,58.17671795280612,57.9455715880102,155.97345344387756,0.13181600765306123
clothes,62.42279177295919,74.34735730229592,111.29575892857143,0.1817203443877551
clothes,104.52122528698979,122.24633290816327,152.01580436862244,0.20691167091836735
clothes,35.40746572066327,16.574637276785715,117.01849489795919,0.11156728316326531
clothes,5.334881218112245,197.35295758928572,114.65051020408163,0.05510602678571429
clothes,48.33438297193877,40.601921237244895,143.4298867984694,0.39943399234693877
clothes,58.48517219387755,66.7723612882653,90.08685427295919,0.04119499362244898
clothes,59.016043526785715,35.36641023596939,190.89219945790816,0.3100087691326531
clothes,36.77094626913265,108.89913504464286,118.00402582908163,0.0001793686224489796
clothes,42.99703045280612,158.8846061862245,138.38370934311226,0.021444515306122448
clothes,58.0422512755102,98.60807955994898,128.7732382015306,0.05915178571428571
clothes,36.49669164540816,109.51277503188776,100.94491390306122,0.08482142857142858
clothes,32.362523915816325,78.32762675382654,141.4486009247449,0.15310108418367346
clothes,52.21536192602041,115.06953523596938,150.0243144132653,0.4624521683673469
clothes,33.45083306760204,28.113141741071427,159.63606106505102,0.07214604591836735
clothes,75.61256377551021,94.66557716836735,149.5584941007653,0.21958705357142858
clothes,19.21518255739796,90.87661431760205,90.70958227040816,0.045420121173469385
clothes,108.82623166454081,114.59512515943878,155.7883848852041,0.29081632653061223
clothes,16.475107621173468,9.986029177295919,118.33400430484694,0.18861607142857142
clothes,56.980349170918366,30.99677136479592,152.04268973214286,0.10570790816326531
clothes,148.48046875,96.14271763392857,170.08812978316325,0.3218470982142857
clothes,106.2049784757653,146.70758928571428,163.4258410395408,0.16565688775510204
clothes,20.57583306760204,116.54787149234694,189.97464923469389,0.48702566964285715
clothes,12.339604591836734,73.0086894132653,96.62266820790816,0.2690330038265306
clothes,33.15585140306123,61.94473453443877,144.73230229591837,0.023497289540816327
clothes,64.4237284757653,35.29745296556123,147.4071667729592,0.5107023278061225
clothes,141.15587133290816,129.3711535395408,133.0812141262755,0.044224330357142856
clothes,164.32222576530611,124.11236447704081,166.37503985969389,0.2027264030612245
clothes,54.943578603316325,90.6209941007653,141.23487324617346,0.5084502551020408
clothes,39.4592434630102,29.573321906887756,126.98850047831633,0.3026745854591837
clothes,119.9935227997449,82.94650829081633,176.14821827168367,0.33603714923469385
clothes,47.67412707270408,46.874641262755105,150.9989237882653,0.2217594068877551
clothes,48.204799107142854,137.87400350765307,127.92018096301021,0.13641980229591838
clothes,35.3464205994898,83.4461894132653,108.45139110331633,0.06640625
clothes,81.30765704719387,117.03788663903062,116.9791334502551,0.16932397959183673
clothes,62.738639987244895,28.7650071747449,151.76684072066325,0.35233976403061223
clothes,13.469268176020408,41.558374521683675,185.20033482142858,0.48575015943877553
clothes,42.501833545918366,105.47524713010205,104.99934231505102,0.0011160714285714285
clothes,73.5250318877551,25.417032047193878,127.6983418367347,9.964923469387755e-05
clothes,30.422273596938776,12.417450573979592,161.3609693877551,0.40176578443877553
clothes,55.07720822704081,39.444216358418366,136.58402423469389,0.04563934948979592
clothes,118.11358019770408,48.23086734693877,112.40425701530613,0.22897401147959184
clothes,18.6689453125,102.12384406887755,152.88520408163265,0.00821109693877551
clothes,74.47767857142857,122.6502909757653,118.7879862882653,0.12862723214285715
clothes,13.022720025510203,64.45151068239795,151.72652264030611,0.29984454719387754
clothes,78.70679209183673,43.99198820153061,136.7345344387755,0.31417410714285715
clothes,49.93692203443877,41.95653300382653,149.81359614158163,0.3241589604591837
clothes,21.547273596938776,73.2427056760204,125.86479591836735,0.15740593112244897
clothes,53.6779934630102,32.54071667729592,131.0963209502551,0.1607940051020408
clothes,11.42739556760204,53.84725765306123,147.78471779336735,0.34751674107142855
clothes,56.72724011479592,35.18490911989796,177.18530771683675,0.5296954719387755
